Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDX28,OUT017,1640.5977799999996
DRE25,OUT045,1307.6312000000003
FDR09,OUT046,3001.9923299999996
FDB23,OUT035,3898.3255800000006
FDO08,OUT045,2510.23245
FDQ23,OUT049,2107.2569999999996
FDW04,OUT013,1602.3808599999998
DRK13,OUT010,359.56529
NCL17,OUT027,3274.00492
FDY21,OUT035,3263.71831
FDJ38,OUT027,4307.726000000001
FDA37,OUT019,272.6451
FDV43,OUT013,1270.0467899999999
FDL36,OUT046,1504.8744499999998
FDD53,OUT045,865.1405199999999
FDZ19,OUT010,310.59569999999997
FDV21,OUT045,2324.8737300000003
NCL54,OUT018,2068.7404699999997
DRI47,OUT027,3642.2256100000013
DRG03,OUT049,2255.86356
FDG21,OUT013,3149.1008399999996
FDW03,OUT018,1725.35412
NCI55,OUT046,2098.00238
DRC36,OUT019,486.23373999999995
FDH22,OUT017,2335.42666
FDV20,OUT045,2352.47114
NCU41,OUT027,3960.8441999999995
FDN46,OUT027,2652.01456
FDK50,OUT045,2795.8606499999996
NCA05,OUT027,3562.09658
DRH01,OUT018,2027.82706
FDT08,OUT018,2289.48646
FDM08,OUT018,2628.2455
FDZ07,OUT035,1710.5400699999998
FDS22,OUT017,1061.6181000000001
FDV35,OUT027,3914.87071
FDI28,OUT010,304.86982
FDW58,OUT027,3112.34868
FDT52,OUT045,3901.6545799999994
FDY34,OUT046,2435.7627199999997
FDR10,OUT046,2635.13653
FDK57,OUT017,2054.15945
FDR02,OUT027,4288.484379999999
FDX49,OUT046,2481.4366
FDQ20,OUT046,1736.33982
DRK23,OUT045,2965.24017
NCW06,OUT046,2780.2476400000005
FDR31,OUT017,2448.7791100000004
NCE43,OUT013,2748.2226599999995
DRO59,OUT027,3149.2672900000002
FDN09,OUT049,3545.45158
FDR11,OUT046,2884.31218
FDO57,OUT013,3111.0836600000002
NCX18,OUT017,3256.96044
FDB05,OUT018,2580.8738299999995
FDQ08,OUT018,1423.0143400000002
NCG43,OUT035,2494.55286
FDJ56,OUT013,1769.0638900000001
FDA13,OUT010,242.08488000000003
FDO56,OUT017,1966.2405600000002
FDB37,OUT018,2564.3286999999996
FDZ02,OUT018,2152.46482
FDQ24,OUT046,2152.89759
FDM16,OUT013,1555.07577
FDU35,OUT049,2320.07997
FDT35,OUT035,3104.19263
NCX30,OUT049,3252.3997099999997
FDG04,OUT017,3107.92111
FDI12,OUT035,2100.36597
FDE35,OUT035,1415.22448
NCP14,OUT027,3077.3275999999996
NCY53,OUT045,1740.0350099999996
FDP49,OUT017,1780.7486800000001
FDQ04,OUT017,1314.42236
FDM39,OUT035,3260.8553699999998
FDO58,OUT019,445.08729999999997
FDC56,OUT017,2259.7917800000005
NCQ54,OUT046,2500.6782199999993
FDV10,OUT027,1830.35078
NCK17,OUT046,1471.6177399999997
NCF55,OUT027,1754.6826099999998
FDV33,OUT013,3167.61008
NCH29,OUT019,347.44773
FDA37,OUT027,3476.4747
FDH46,OUT018,1738.2373499999999
FDS25,OUT035,2829.51684
FDH04,OUT027,3076.89483
FDX52,OUT046,3098.2337199999997
NCD42,OUT017,956.7546
FDW47,OUT017,2298.9408200000007
FDL25,OUT027,2641.59479
NCJ06,OUT010,330.20350999999994
FDY09,OUT013,3305.7302900000004
FDS40,OUT046,1369.61718
FDH41,OUT017,3353.03538
FDG38,OUT035,2555.97291
FDU03,OUT027,4388.054770000001
FDV20,OUT046,1979.3235300000001
DRB13,OUT045,1756.0475
NCQ30,OUT013,2082.35608
NCH06,OUT013,3517.92075
FDU50,OUT018,2152.4648199999997
NCO42,OUT019,321.08205000000004
FDW09,OUT018,1653.81391
FDH04,OUT013,1602.3808599999998
FDC21,OUT045,1801.6547999999998
FDL21,OUT049,1420.25127
FDM46,OUT010,346.11613
FDT22,OUT019,377.8747900000001
FDB28,OUT035,3260.8553699999998
FDI12,OUT018,1564.36368
FDA28,OUT045,2498.9471399999998
FDF59,OUT013,2115.5795
FDM45,OUT027,3251.4343
FDQ56,OUT017,1468.15558
FDR46,OUT049,2447.0813200000002
FDT01,OUT013,2357.29819
FDD16,OUT027,2019.80417
NCU30,OUT010,361.22979
FDM40,OUT010,359.46542
FDI56,OUT035,2086.78365
NCS30,OUT013,2380.13513
FDU08,OUT017,1504.87445
FDX51,OUT027,4359.92472
FDA43,OUT045,2840.6357000000003
FDX59,OUT010,216.18526000000003
FDC37,OUT018,1469.95324
FDP58,OUT013,3295.57684
NCY42,OUT035,2513.16197
FDF21,OUT018,2459.1655899999996
FDU10,OUT027,1830.35078
DRL47,OUT018,2277.33561
FDA58,OUT018,2660.96957
FDJ22,OUT049,2628.84472
FDK50,OUT046,2629.14433
FDO38,OUT035,1812.37418
DRF60,OUT035,2490.4914799999997
NCZ42,OUT019,447.21786000000003
FDD35,OUT049,2022.00131
FDL25,OUT045,1949.4291100000003
FDJ16,OUT013,1323.5771100000002
DRK59,OUT049,2296.7436800000005
FDI50,OUT046,2729.2806499999997
NCB19,OUT045,1429.37273
DRI37,OUT035,2005.9222399999999
FDA14,OUT027,4367.048779999999
FDC08,OUT018,2571.1531499999996
FDS45,OUT046,1913.0764299999998
FDI21,OUT049,1674.5202899999997
DRJ47,OUT035,2194.37693
DRE37,OUT027,3609.3350900000005
FDT55,OUT018,2155.29447
NCG42,OUT027,3189.8478000000005
FDA31,OUT049,2504.8394700000003
NCW42,OUT046,2884.9114
FDF50,OUT017,2746.29184
FDK56,OUT049,2578.94301
FDX10,OUT035,1665.63186
NCK07,OUT027,3119.53932
FDZ49,OUT017,3354.89962
FDR33,OUT013,2380.16842
FDO44,OUT018,1442.2226699999999
FDA20,OUT046,3067.6735
NCL30,OUT045,2093.77455
FDI05,OUT019,240.08748
FDQ12,OUT018,1867.5024200000003
FDH47,OUT017,1907.1841
FDH34,OUT018,2481.83608
FDF29,OUT046,2280.8643500000007
FDG40,OUT018,1254.1008800000002
NCE18,OUT017,4333.2927199999995
FDP21,OUT010,330.07035
FDY50,OUT013,2061.1503500000003
FDB36,OUT049,2081.98989
NCZ29,OUT049,2174.76912
FDU20,OUT018,1604.6445800000001
FDO56,OUT013,1983.65123
FDW31,OUT049,3523.4801799999996
DRH59,OUT013,1772.6592100000003
NCB30,OUT017,3397.9768799999993
FDK43,OUT027,3932.0150599999993
FDW43,OUT045,3812.0711899999997
NCL19,OUT017,2353.80274
FDJ27,OUT046,2070.43826
FDC45,OUT046,2818.3979799999997
FDY40,OUT035,2165.91398
NCM41,OUT035,1955.3547300000002
NCK18,OUT019,346.11613000000006
FDP37,OUT049,1894.4340299999997
FDA27,OUT027,4211.81751
NCX30,OUT035,3608.6692900000003
FDR09,OUT017,3537.6950100000004
FDG08,OUT027,4368.047479999999
NCU30,OUT013,2523.21555
FDB16,OUT017,1502.7771800000003
FDM16,OUT017,1404.90458
FDC48,OUT013,1692.6633400000003
NCF18,OUT046,2768.96233
FDU46,OUT018,1443.52098
FDH41,OUT018,2579.4756500000003
NCN42,OUT010,333.46592999999996
FDU49,OUT046,2024.6312200000004
FDB20,OUT027,2195.8416899999997
FDG50,OUT019,333.09974
FDW20,OUT045,2070.9043199999996
NCO55,OUT049,2671.45592
FDX48,OUT046,2818.6975900000007
FDU48,OUT046,2002.7929799999997
FDR48,OUT019,263.82325
FDK27,OUT013,2189.8162
FDT35,OUT013,2466.5892599999997
FDN12,OUT049,1762.60563
NCE31,OUT019,248.47656
FDL21,OUT017,977.1280800000001
FDV56,OUT017,1806.6150100000002
FDR16,OUT017,3385.0936500000003
NCP41,OUT049,1842.7679500000002
FDJ27,OUT013,2542.82336
FDA07,OUT017,1817.9003200000002
FDK55,OUT049,1542.69189
FDM33,OUT049,2916.204
FDY46,OUT046,2705.4450099999995
FDD36,OUT046,1569.1907299999998
FDB12,OUT027,3983.6811400000006
FDF28,OUT019,263.49035
NCE07,OUT019,321.08205000000004
FDW50,OUT027,4476.23998
NCW18,OUT017,3324.93862
NCJ17,OUT019,332.73355000000004
DRZ24,OUT010,324.87711
FDS07,OUT035,2326.37178
NCW05,OUT010,263.09087
FDZ22,OUT018,1697.75671
FDK02,OUT046,2125.16702
FDZ45,OUT027,5073.32942
FDL25,OUT046,1483.56885
FDS08,OUT045,2534.3011200000005
NCZ42,OUT027,5873.387989999999
FDX57,OUT035,1820.4303600000003
FDF21,OUT046,2935.4789099999994
FDJ56,OUT018,1434.4661
FDX10,OUT013,1731.8789599999996
DRG48,OUT035,2046.2697200000002
DRN37,OUT046,2195.67524
NCY41,OUT018,1502.2778299999998
FDN28,OUT045,1363.62498
FDE34,OUT045,2448.74582
FDR10,OUT045,2549.74768
FDC32,OUT017,1919.1019199999998
DRG13,OUT046,1980.18907
FDP59,OUT049,1871.92999
NCT53,OUT010,431.70472000000007
FDL57,OUT027,4536.69462
FDN32,OUT010,298.31169
FDK09,OUT018,2585.0350799999997
FDA52,OUT010,355.90338999999994
FDC57,OUT049,2778.0505000000003
FDI09,OUT035,4267.944450000001
NCB07,OUT046,2877.45444
FDP26,OUT035,3260.8553699999998
FDP40,OUT027,3265.7490000000003
FDL15,OUT013,2544.0550900000003
FDV07,OUT046,2118.5090200000004
FDS03,OUT017,1983.15188
FDE50,OUT049,2063.81355
FDQ15,OUT017,1341.02107
FDQ33,OUT010,345.61677999999995
FDT22,OUT013,1755.78118
DRO35,OUT035,1928.0236400000001
FDJ41,OUT049,3700.74943
FDQ27,OUT035,2280.09868
FDC26,OUT017,1734.9749299999999
NCF43,OUT027,3510.36392
NCR50,OUT035,2553.8756400000007
FDE39,OUT018,1849.9253
FDN49,OUT027,1909.9804600000002
DRG11,OUT035,2162.81801
NCA18,OUT049,2173.57068
FDM36,OUT018,2485.36482
FDW32,OUT017,1429.8055
NCQ18,OUT010,337.59389
FDX14,OUT027,4315.4159899999995
FDD46,OUT017,2085.11915
FDI34,OUT019,396.98325
NCJ17,OUT035,2006.8543600000005
FDB52,OUT035,3149.50032
FDV55,OUT018,2125.13373
FDC57,OUT046,2569.0225899999996
FDB29,OUT046,2280.8643500000003
NCO43,OUT035,2114.88041
FDG44,OUT045,1208.2272600000001
FDJ34,OUT045,2087.6824800000004
FDH40,OUT049,1707.67713
NCD07,OUT027,2943.4352200000003
FDB41,OUT017,1644.79232
FDH47,OUT018,1569.25731
DRK37,OUT035,2378.67037
FDM25,OUT019,476.77937999999995
NCX06,OUT045,2962.87658
NCS05,OUT017,2026.76178
FDS39,OUT045,2086.31759
FDC47,OUT027,5822.02152
FDG20,OUT013,2476.04362
DRL23,OUT017,1952.6582399999995
FDY33,OUT013,2687.26867
NCH18,OUT045,4097.89913
FDX47,OUT035,2599.21662
NCB06,OUT045,2402.2064000000005
FDP36,OUT049,1908.8486
FDW44,OUT018,2145.8733999999995
NCU41,OUT018,2550.74638
NCS17,OUT046,1788.9713100000001
FDD46,OUT035,2648.81872
FDE45,OUT017,2830.28251
FDI09,OUT017,3799.2212499999996
NCJ54,OUT010,431.57156000000003
NCA29,OUT018,2130.56
NCN41,OUT027,3052.0937799999997
FDY34,OUT035,2385.02876
NCG55,OUT035,2646.2221000000004
DRM49,OUT046,1387.12772
NCB42,OUT049,1933.6829400000001
FDE58,OUT045,1831.01658
DRJ25,OUT013,2168.77692
FDS47,OUT010,315.08985
FDY21,OUT049,2762.7038099999995
NCI54,OUT013,1931.0530299999998
FDO24,OUT017,2038.3134100000007
FDY43,OUT035,3028.3913000000002
FDF35,OUT018,1524.2492300000001
NCP29,OUT019,393.58767000000006
FDN28,OUT027,3074.0984700000004
FDJ50,OUT018,1850.7575500000003
FDQ14,OUT027,4367.048779999999
FDC37,OUT035,1294.4150700000002
FDN08,OUT046,2397.57909
FDD04,OUT035,2617.19322
FDW34,OUT018,2721.42421
FDP04,OUT017,983.0537
NCG07,OUT017,3083.15335
NCN14,OUT018,2188.2848599999998
FDJ16,OUT045,1126.4337300000002
NCM42,OUT045,1755.11538
NCF19,OUT046,1235.3919
FDY21,OUT018,2590.32819
FDY19,OUT035,2537.3305100000002
FDV09,OUT045,2550.2803200000008
FDA28,OUT013,2100.89861
FDC38,OUT018,1681.24487
FDL28,OUT045,3465.3225499999994
NCH43,OUT049,3521.7491
NCN53,OUT045,1231.8631599999999
NCW05,OUT017,1701.6849300000001
NCO30,OUT018,2367.15203
FDT04,OUT019,277.90492
FDB27,OUT018,2308.2620199999997
NCK07,OUT013,2132.39095
NCA53,OUT013,1466.4577900000002
FDB33,OUT018,2264.8518599999998
FDU37,OUT017,1800.1900400000002
FDR13,OUT035,2650.8161200000004
FDE45,OUT049,2804.31631
FDV37,OUT017,3040.2758299999996
FDX44,OUT019,375.17830000000004
NCL06,OUT017,3468.71813
FDJ28,OUT045,3031.6204300000004
FDX55,OUT049,3271.6746200000007
NCK17,OUT018,1305.1677399999999
FDH52,OUT035,1863.8405199999997
FDN13,OUT027,3257.82598
FDK44,OUT018,2403.1385199999995
FDU16,OUT046,2094.5069300000005
FDZ07,OUT017,1239.81947
NCN06,OUT027,4324.5041599999995
FDH02,OUT010,201.17147
NCW18,OUT045,3184.35495
FDH57,OUT013,1957.71832
FDV35,OUT045,2528.2423400000002
NCU29,OUT013,1714.36842
NCP02,OUT046,1501.5121599999998
FDN44,OUT013,2547.6504099999997
FDX03,OUT018,1525.6141199999997
FDR11,OUT010,375.94397
FDA36,OUT046,1855.81763
FDP58,OUT027,5332.29233
FDH31,OUT045,1461.9969299999998
FDH34,OUT035,2837.93921
FDS13,OUT035,2938.5083000000004
FDT01,OUT018,2170.7077400000003
FDY09,OUT049,2458.4664999999995
FDV33,OUT027,4521.2147700000005
NCW29,OUT010,282.79855000000003
NCN17,OUT045,1909.94717
FDX01,OUT046,2105.9254
FDL03,OUT049,2614.82963
DRL59,OUT049,1767.1996499999998
DRM11,OUT027,4782.74101
FDA43,OUT049,3009.34942
FDZ56,OUT010,329.87061
FDI44,OUT018,1294.28191
FDB50,OUT013,2391.5203100000003
FDU15,OUT019,307.96579
NCJ19,OUT019,285.22872000000007
FDD48,OUT013,1692.6633400000003
NCW42,OUT035,3282.9932199999994
FDL24,OUT017,2816.3007100000004
NCB30,OUT013,3407.59769
FDK25,OUT013,2325.8724300000003
FDW28,OUT049,2483.70032
FDD47,OUT017,2052.96101
FDK16,OUT019,280.36838
FDW37,OUT046,2291.5837300000003
FDA48,OUT035,1385.49651
FDA14,OUT017,2360.89351
FDV15,OUT013,2374.47583
FDN22,OUT049,3011.8128800000004
NCD55,OUT045,1042.67609
FDY43,OUT013,2512.86236
NCU05,OUT017,1177.53388
FDF10,OUT035,2163.4505200000003
FDR39,OUT018,2433.9317699999997
FDG40,OUT013,1231.3971
FDZ28,OUT019,245.87993999999995
FDE02,OUT045,1713.13669
FDU60,OUT049,2095.53892
FDM21,OUT013,3311.48946
FDV52,OUT019,243.08358000000004
NCW06,OUT013,3172.50371
FDX36,OUT035,2470.2178700000004
FDT35,OUT027,4055.25464
NCL19,OUT010,546.48864
NCD31,OUT046,2289.0204
FDE53,OUT019,308.96448999999996
FDW58,OUT019,401.8103
DRF48,OUT046,2195.6752399999996
FDW57,OUT035,2418.98456
DRH13,OUT017,1865.6381800000004
FDT33,OUT013,2397.37935
DRK47,OUT027,4135.98289
FDY22,OUT010,335.39675
FDC35,OUT019,432.63683999999995
FDO03,OUT013,2627.74615
FDF24,OUT045,1299.3087
FDF56,OUT018,2547.71699
FDD28,OUT013,1334.09675
FDG53,OUT027,2698.78701
FDO27,OUT019,360.86359999999996
NCF54,OUT018,1945.0015400000004
FDC20,OUT027,2083.1217500000002
FDU10,OUT046,1304.3687799999998
DRA24,OUT018,2128.8622100000002
FDA02,OUT010,292.31949
FDG10,OUT017,1289.18854
FDW39,OUT010,536.1687400000001
FDP04,OUT019,283.33119
NCM55,OUT013,2639.43094
FDG47,OUT045,2729.61355
NCU41,OUT017,2738.2689500000006
NCK31,OUT017,2029.19195
FDZ46,OUT045,1723.8560700000003
FDU13,OUT027,3744.32604
NCF19,OUT045,1033.18844
NCJ43,OUT013,2457.4678000000004
NCJ05,OUT045,2357.53122
FDS04,OUT027,3960.8442000000005
FDX28,OUT010,349.44513000000006
FDB41,OUT027,2897.49502
FDG53,OUT046,2491.9562400000004
FDL15,OUT010,298.01207999999997
FDQ08,OUT049,1177.4340099999997
DRN36,OUT013,2503.77419
FDI46,OUT013,3167.94298
FDG16,OUT027,3657.60559
FDV32,OUT013,1688.2690599999999
FDF44,OUT010,352.94058
FDK04,OUT018,1465.25935
NCA41,OUT013,2197.87238
FDD51,OUT017,1064.08156
NCZ53,OUT045,2659.00546
FDP01,OUT027,4034.3818100000003
FDY25,OUT049,2311.6908900000008
FDB17,OUT018,2460.19758
NCV54,OUT018,2000.76229
FDJ32,OUT017,1244.44678
FDA37,OUT049,2270.27813
FDG35,OUT035,2975.52678
NCM05,OUT018,2491.4236000000005
FDG45,OUT046,3039.51016
FDH28,OUT013,1604.37826
NCE18,OUT049,3321.90923
FDH38,OUT045,2077.02968
FDR56,OUT013,2938.30856
FDH17,OUT027,3182.95677
FDD39,OUT049,2930.08593
FDB41,OUT049,1932.18489
NCR53,OUT046,2968.93536
FDX46,OUT017,962.87996
FDV28,OUT049,1687.8029999999999
FDA08,OUT018,2143.0104600000004
FDH45,OUT017,1227.1692699999999
NCS38,OUT010,285.16213999999997
FDD40,OUT010,430.47299000000004
DRM59,OUT035,2100.2328099999995
NCJ43,OUT018,2225.9358500000003
NCN29,OUT013,1635.77073
NCC19,OUT045,2661.0028599999996
FDR56,OUT035,2756.0791
FDZ43,OUT049,3485.696029999999
FDJ32,OUT010,273.6438
DRH03,OUT017,1460.4655900000002
NCZ54,OUT035,3105.75726
FDE26,OUT017,2498.78069
FDS03,OUT045,2076.49704
DRZ24,OUT019,332.33407
FDO48,OUT027,4109.51734
FDW39,OUT049,2359.5286199999996
NCK05,OUT049,1532.0058
NCK30,OUT017,3382.56361
FDT27,OUT018,2789.0361999999996
FDS08,OUT019,375.1782999999999
NCJ19,OUT049,2243.3132300000007
FDC58,OUT045,1252.5362499999999
DRE37,OUT013,3058.2191399999997
FDW02,OUT035,2406.4342300000003
FDJ02,OUT010,286.99309
FDX09,OUT045,2407.83241
FDT31,OUT010,290.2888
FDI24,OUT049,2391.91979
FDY09,OUT045,3058.9848099999995
FDV28,OUT045,1079.42825
DRM47,OUT049,2243.91245
FDT52,OUT019,417.48989
FDI48,OUT018,1784.0443900000002
FDY55,OUT017,3858.0446800000004
FDU48,OUT013,2290.11897
FDN25,OUT045,1813.6059100000002
FDP20,OUT049,2081.98989
FDJ15,OUT013,2655.3768499999996
FDD04,OUT018,2020.1370699999995
FDY58,OUT045,3734.1060099999995
FDR37,OUT018,2151.4328299999993
FDF44,OUT013,2136.25259
FDD32,OUT045,1518.7896700000001
FDR57,OUT017,2324.9070199999996
DRG39,OUT027,4251.29945
FDX15,OUT017,2740.29964
DRN37,OUT045,2749.0549100000003
FDW40,OUT027,4037.34462
FDB32,OUT049,2037.28142
FDM40,OUT018,1817.1346499999995
FDE39,OUT027,4393.41446
DRH49,OUT017,1578.0791600000002
FDT46,OUT049,2010.5828400000003
NCF06,OUT035,3478.2057799999993
FDP07,OUT017,3264.6837199999995
FDC04,OUT013,3194.10892
FDZ32,OUT017,1765.8347600000002
FDD50,OUT045,2443.65245
FDU56,OUT017,3014.60924
FDV34,OUT017,1103.1307300000003
NCY41,OUT013,1672.8890800000001
NCK18,OUT046,2380.5013200000003
DRH25,OUT049,2299.839650000001
FDT57,OUT046,2791.2333399999998
FDV56,OUT018,1517.4247799999998
FDV12,OUT045,1903.0228499999998
FDN52,OUT017,1491.8913499999999
FDX38,OUT035,2548.48266
FDE47,OUT018,1801.4217700000002
NCO07,OUT013,3227.03273
FDV09,OUT027,4143.37327
FDZ23,OUT019,420.4194100000001
DRH51,OUT018,1801.8212500000002
NCY54,OUT045,2283.3278099999998
DRG49,OUT013,3089.4118700000004
NCC19,OUT049,2784.6752099999994
NCV53,OUT045,3140.6451799999995
FDZ47,OUT019,234.22844
NCO26,OUT018,1903.2225899999999
NCP02,OUT045,1158.2922600000002
NCW30,OUT018,2335.12705
NCN55,OUT046,2161.25338
FDB20,OUT010,263.52364000000006
DRL11,OUT013,1909.21479
DRD60,OUT045,2505.5052700000006
FDW14,OUT010,247.04509000000007
FDL27,OUT010,193.01542
FDU09,OUT018,1668.3616399999999
DRH36,OUT027,2970.9327599999997
FDP34,OUT027,3862.77186
FDE04,OUT017,3031.08779
FDZ57,OUT027,3106.65609
FDF02,OUT010,267.28541
FDG28,OUT045,3901.65458
NCI31,OUT046,1728.8495699999999
FDT43,OUT013,1482.0042200000003
FDU20,OUT046,1979.3235300000001
FDD53,OUT013,1307.23172
FDW15,OUT045,2284.3930900000005
NCT53,OUT045,2360.1278399999997
NCG55,OUT027,2991.53927
FDD48,OUT035,1301.3726800000002
FDG47,OUT049,3920.330270000001
FDI21,OUT017,1516.25963
FDT27,OUT017,3460.1293100000003
DRO35,OUT013,1660.5717800000002
FDD33,OUT017,3347.7755600000005
FDC04,OUT035,3187.7838199999997
FDY34,OUT013,2677.58128
DRJ49,OUT049,2522.61633
FDE05,OUT049,2145.14102
FDU31,OUT017,3454.3035600000003
NCN19,OUT027,3244.5765599999995
FDK56,OUT027,4308.45838
FDK58,OUT017,1433.16779
NCJ42,OUT035,2415.65556
FDZ34,OUT027,4880.979799999999
FDA52,OUT018,1821.2958999999998
NCR29,OUT013,1540.9941000000001
FDT48,OUT035,1392.3875400000002
DRJ51,OUT019,330.43654000000004
NCS54,OUT046,2503.9073499999995
FDV01,OUT035,2463.46
DRG51,OUT027,4021.065810000001
NCG42,OUT013,2268.64692
FDA51,OUT049,2288.18815
FDV19,OUT010,339.65787
NCT18,OUT045,3285.68971
NCS41,OUT045,2620.48893
FDO03,OUT046,2297.60922
FDL12,OUT010,232.16445999999996
FDY37,OUT010,258.56343000000004
FDI58,OUT049,1674.52029
FDT28,OUT018,1702.01783
NCC42,OUT010,290.52183
FDO01,OUT017,2377.4386400000003
FDJ02,OUT013,1895.1664100000003
FDQ04,OUT018,1503.7093000000002
DRL47,OUT013,2081.6237
FDZ32,OUT035,1767.9320299999995
FDC35,OUT035,2662.50091
FDX14,OUT045,1494.2882299999999
FDZ35,OUT013,1739.1028900000001
FDL14,OUT013,2087.38287
FDO04,OUT049,1482.90305
DRK11,OUT017,2316.4846500000003
FDB44,OUT018,2558.46966
FDZ50,OUT049,2372.9111999999996
FDI12,OUT027,3952.9211800000003
FDU43,OUT017,3778.8477700000003
FDD58,OUT010,356.06983999999994
FDB27,OUT017,3050.3627
FDB04,OUT018,2152.4648199999997
NCO17,OUT013,1576.68098
FDL12,OUT017,1197.57446
DRJ13,OUT049,2869.6978699999995
FDD57,OUT045,1875.5253099999998
FDW19,OUT035,1839.70527
DRD27,OUT018,1790.70239
FDH27,OUT027,4367.048779999999
NCW30,OUT027,5888.4350699999995
FDR40,OUT018,1500.1472700000002
FDG05,OUT013,2136.91839
NCY41,OUT019,393.58767
FDI38,OUT018,2170.70774
FDR20,OUT046,2025.89624
FDE09,OUT017,1778.6847000000002
FDN50,OUT019,299.97619000000003
DRF27,OUT045,2360.32758
DRF51,OUT013,1587.4336500000002
NCO02,OUT019,283.36448
FDB51,OUT027,4309.69011
FDJ50,OUT013,2404.2038000000002
FDN52,OUT013,1596.32208
FDX14,OUT013,1600.2835900000002
FDT27,OUT019,468.09069
FDV10,OUT013,1567.16004
FDU33,OUT046,1479.50747
FDU58,OUT046,2324.6074099999996
NCP42,OUT027,4876.11946
FDL51,OUT027,5086.678710000001
DRH15,OUT027,4244.341839999999
FDU16,OUT017,1998.1989599999997
FDW15,OUT017,2098.3352800000002
FDQ44,OUT045,2073.20133
NCI06,OUT027,4184.51971
DRK23,OUT019,492.75858
FDC28,OUT035,1961.5133799999996
NCY17,OUT019,347.44773
NCV05,OUT018,2087.8822200000004
FDM34,OUT019,393.15490000000005
DRD60,OUT027,3609.8011500000002
FDT38,OUT046,1909.11492
FDQ57,OUT018,2231.4619900000002
FDE59,OUT027,2390.3218699999998
NCM43,OUT046,1870.4652300000002
DRI51,OUT049,2561.16615
NCG30,OUT017,2205.52908
NCK54,OUT035,2610.0025800000003
FDQ16,OUT019,281.56682
FDI36,OUT013,3120.4714400000003
FDX16,OUT027,2903.68696
FDA34,OUT046,2802.1524600000002
FDJ48,OUT018,1865.0389600000003
FDU47,OUT035,2325.7725600000003
FDS39,OUT046,2006.92094
FDD11,OUT046,3130.6914700000007
FDM16,OUT027,2945.56578
FDU56,OUT018,2373.97648
FDQ32,OUT017,2151.46612
DRK35,OUT013,1629.47892
FDA58,OUT049,3284.45798
DRG48,OUT019,366.92238
FDT59,OUT010,462.76428999999996
FDQ31,OUT019,310.1629299999999
FDS51,OUT018,1928.38983
FDW32,OUT027,2955.98555
FDI15,OUT027,4476.20669
NCV30,OUT017,1294.3817800000002
DRG25,OUT049,2869.69787
FDT02,OUT013,1600.2835900000002
FDO33,OUT027,3262.3867099999998
FDP38,OUT035,1708.1764799999996
FDZ45,OUT035,3552.17616
NCA54,OUT027,4123.26611
FDU33,OUT017,1356.5675
FDN58,OUT017,4084.916029999999
FDI05,OUT045,1409.96466
FDM57,OUT019,281.33378999999996
NCS42,OUT027,2643.1261299999996
FDB57,OUT045,3742.6948299999995
FDC03,OUT045,3766.0977
FDZ58,OUT013,2091.54412
NCK29,OUT045,2038.3467
NCR53,OUT045,2789.5355499999996
FDE26,OUT027,3892.8327299999996
FDU52,OUT049,2236.58865
FDE41,OUT027,2945.56578
FDU38,OUT018,2439.3247499999998
FDA52,OUT017,3022.1993599999996
FDW46,OUT046,1496.55195
DRI59,OUT035,2567.1583499999992
FDT38,OUT035,2785.0746899999995
FDL33,OUT018,2462.52788
FDQ01,OUT027,4445.413439999999
FDJ08,OUT046,2871.82843
FDQ47,OUT049,1571.52103
NCZ18,OUT013,3662.93199
FDE29,OUT017,1230.0655
FDF10,OUT027,3243.07851
FDC48,OUT049,1678.3486400000002
FDY58,OUT013,3333.9934999999996
NCX30,OUT010,449.3484199999999
FDV11,OUT013,2431.13541
FDT46,OUT046,1767.9986099999999
DRD01,OUT019,224.14157000000006
FDQ11,OUT013,2800.18835
NCM41,OUT017,1535.0684800000001
NCC55,OUT013,1596.4885299999999
FDG45,OUT027,5347.772180000001
NCQ54,OUT049,3112.34868
FDM34,OUT045,2037.8140599999995
FDD17,OUT019,300.3090899999999
FDN38,OUT027,4333.3593
FDB53,OUT018,1686.6378499999998
NCL06,OUT035,3549.0469000000003
NCV18,OUT019,252.83755000000005
FDX25,OUT013,2654.9107900000004
FDB39,OUT046,1664.9993499999996
FDC33,OUT049,3183.0899299999996
NCO14,OUT018,1546.68669
FDA58,OUT027,5869.126870000001
NCQ02,OUT017,3362.1235499999993
NCR53,OUT017,3293.2798300000004
FDN52,OUT046,2051.3298
FDG26,OUT046,2498.5809500000005
FDE23,OUT027,1793.3655899999999
DRI37,OUT013,2246.10959
DRH37,OUT018,2027.82706
FDO01,OUT035,2495.4184
FDK45,OUT049,1886.4444299999996
FDP23,OUT049,3041.0082099999995
FDM33,OUT035,3671.68726
FDD36,OUT017,1543.12466
FDL56,OUT017,1560.03598
FDT27,OUT010,518.7580700000001
FDG52,OUT017,808.6141000000001
NCL42,OUT035,3330.6645
DRJ24,OUT046,2809.90903
FDV38,OUT046,1788.8381500000003
FDT35,OUT045,2242.6807199999994
FDY51,OUT045,2939.60687
FDC37,OUT017,1434.6658400000001
NCP43,OUT013,2381.26699
FDO33,OUT045,2046.7690699999998
FDW04,OUT018,1599.9174000000003
NCC31,OUT046,2318.3488899999998
FDK22,OUT049,3326.6031199999998
FDJ50,OUT017,1434.3329399999998
FDV13,OUT017,2000.66242
